tree_id,placemark_name,planting_cohort,established,common_name,scientific_name,additional_taxonomy,dbh_inches,dbh_raw,dbh_equiv,dbh_clean,dbh_status,is_multi_stem,source,community_tags,memorial,latitude,longitude
349,349-2022 U,2022-U,True,Ginkgo,Ginkgo biloba,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83436339,-87.62903441
350,350-2022 U,2022-U,True,Ginkgo,Ginkgo biloba,,16.0,16,16.0,16.0,clean,False,Unknown,,Melvin T. Tracht,41.83425649,-87.62902174
351,351-2022 U,2022-U,True,Ginkgo,Ginkgo biloba,,15.0,15,15.0,15.0,clean,False,Unknown,,Maristell Dixon,41.83427806,-87.6290198
352,352-2022 U,2022-U,True,Hornbeam-American,Carpinus caroliniana,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83422343,-87.62912132
353,353-2022 U,2022-U,True,Serviceberry,Amelanchier sp.,,,3322,39.66,,"excluded_multi_stem_implausible_parse_[33, 22]_exceeds_10in_max_for_species",True,Unknown,,,41.83419552,-87.62903092
354,354-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83415663,-87.62903628
355,355-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,,1099,99.5,,"excluded_multi_stem_implausible_parse_[10, 99]_exceeds_40in_max_for_species",True,Unknown,,,41.83416068,-87.62914648
356,356-2022 U,2022-U,True,Hornbeam-American,Carpinus caroliniana,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83405513,-87.6290589
357,357-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,,11118,17.49,17.49,clean,True,Unknown,,,41.83401058,-87.62912896
358,358-2022 U,2022-U,True,Hornbeam-American,Carpinus caroliniana,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83396272,-87.62910925
359,359-2022 U,2022-U,True,Hornbeam-American,Carpinus caroliniana,,8.0,8,8.0,8.0,clean,False,Unknown,,,41.83396578,-87.62905458
360,360-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83398948,-87.62902925
361,361-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83403923,-87.6290467
362,362-2022 U,2022-U,True,Linden-American,Tilia americana,,25.0,25,25.0,25.0,clean,False,Unknown,,,41.83424422,-87.62878675
363,363-2022 U,2022-U,True,Linden-American,Tilia americana,,26.0,26,26.0,26.0,clean,False,Unknown,,,41.83425353,-87.62870332
364,364-2022 U,2022-U,True,Linden-American,Tilia americana,,26.0,26,26.0,26.0,clean,False,Unknown,,,41.83432205,-87.62868238
365,365-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83432468,-87.62877964
366,366-2022 U,2022-U,True,Linden-American,Tilia americana,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83441111,-87.62878289
368,368-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83449319,-87.62868568
369,369-2022 U,2022-U,True,Linden-American,Tilia americana,,26.0,26,26.0,26.0,clean,False,Unknown,,,41.83454031,-87.62872433
370,370-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83459862,-87.62862906
371,371-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83460039,-87.62853679
372,372-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83461269,-87.62844742
373,373-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,10.0,10,10.0,10.0,clean,False,Unknown,,,41.83461689,-87.62836548
374,374-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,10.0,10,10.0,10.0,clean,False,Unknown,,,41.83461261,-87.62825599
376,376-2022 U,2022-U,True,Chokecherry-Common,Prunus virginiana,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83461009,-87.62807572
377,377-2022 U,2022-U,True,Linden-American,Tilia americana,,23.0,23,23.0,23.0,clean,False,Unknown,,,41.83428048,-87.62788649
379,379-2022 U,2022-U,True,Linden-American,Tilia americana,,28.0,28,28.0,28.0,clean,False,Unknown,,,41.83437006,-87.62802192
380,380-2022 U,2022-U,True,Linden-American,Tilia americana,,28.0,28,28.0,28.0,clean,False,Unknown,,,41.83441745,-87.62800467
381,381-2022 U,2022-U,True,Linden-American,Tilia americana,,20.0,20,20.0,20.0,clean,False,Unknown,,,41.8343487,-87.62793605
382,382-2022 U,2022-U,True,Linden-American,Tilia americana,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83439353,-87.62790912
383,383-2022 U,2022-U,True,Linden-American,Tilia americana,,22.0,22,22.0,22.0,clean,False,Unknown,,,41.83447431,-87.62792368
384,384-2022 U,2022-U,True,Linden-American,Tilia americana,,20.0,20,20.0,20.0,clean,False,Unknown,,,41.83457905,-87.6279333
385,385-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83455877,-87.62806724
387,387-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.8349485,-87.62793668
388,388-2022 U,2022-U,True,Linden-American,Tilia americana,,26.0,26,26.0,26.0,clean,False,Unknown,,,41.83501268,-87.62790696
389,389-2022 U,2022-U,True,Linden-American,Tilia americana,,22.0,22,22.0,22.0,clean,False,Unknown,,,41.83509458,-87.62794608
390,390-2022 U,2022-U,True,Linden-American,Tilia americana,,29.0,29,29.0,29.0,clean,False,Unknown,,,41.83509629,-87.62804303
391,391-2022 U,2022-U,True,Linden-American,Tilia americana,,37.0,37,37.0,37.0,clean,False,Unknown,,,41.83500918,-87.62803048
392,392-2022 U,2022-U,True,Linden-American,Tilia americana,,33.0,33,33.0,33.0,clean,False,Unknown,,,41.8349305,-87.62804195
394,394-2022 U,2022-U,True,Linden-American,Tilia americana,,30.0,30,30.0,30.0,clean,False,Unknown,,,41.83517863,-87.6279232
395,395-2022 U,2022-U,True,Linden-American,Tilia americana,,23.0,23,23.0,23.0,clean,False,Unknown,,,41.83521217,-87.62805149
396,396-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83516457,-87.62829033
397,397-2022 U,2022-U,True,Linden-American,Tilia americana,,30.0,30,30.0,30.0,clean,False,Unknown,,,41.83529818,-87.62803549
399,399-2022 U,2022-U,True,Serviceberry,Amelanchier sp.,,,322,32.06,,"excluded_multi_stem_implausible_parse_[32, 2]_exceeds_10in_max_for_species",True,Unknown,,,41.83533148,-87.62802762
400,400-2022 U,2022-U,True,Linden-American,Tilia americana,,30.0,30,30.0,30.0,clean,False,Unknown,,,41.83540104,-87.62794182
401,401-2022 U,2022-U,True,Ash-White,Fraxinus americana,,17.0,17,17.0,17.0,clean,False,Unknown,,,41.83407932,-87.62676022
402,402-2022 U,2022-U,True,Kentucky Coffeetree,Gymnocladus dioicus,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83418455,-87.62676874
403,403-2022 U,2022-U,True,Catalpa,Catalpa sp.,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83421982,-87.62674205
404,404-2022 U,2022-U,True,Ash-White,Fraxinus americana,,16.0,16,16.0,16.0,clean,False,Unknown,,,41.83430661,-87.62676071
405,405-2022 U,2022-U,True,Oak-Bur,Quercus macrocarpa,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83435853,-87.6267786
406,406-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83443812,-87.62676909
407,407-2022 U,2022-U,True,Ash-White,Fraxinus americana,,22.0,22,22.0,22.0,clean,False,Unknown,,,41.83452756,-87.62677109
408,408-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.8346247,-87.6269602
409,409-2022 U,2022-U,True,Planetree-London,Platanus x acerifolia,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83463461,-87.62715116
410,410-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83463905,-87.62725866
411,411-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,14.0,14,14.0,14.0,clean,False,Unknown,,,41.8346181,-87.62732529
412,412-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83456289,-87.62729244
413,413-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83449599,-87.62729912
414,414-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,,655,65.19,,"excluded_multi_stem_implausible_parse_[65, 5]_exceeds_15in_max_for_species",True,Unknown,,,41.83454351,-87.62732181
415,415-2022 U,2022-U,True,Honeylocust-Common,Gleditsia triacanthos,,25.0,25,25.0,25.0,clean,False,Unknown,,,41.83453985,-87.62737909
416,416-2022 U,2022-U,True,Honeylocust-Common,Gleditsia triacanthos,,28.0,28,28.0,28.0,clean,False,Unknown,,,41.83451647,-87.62745243
417,417-2022 U,2022-U,True,Sargent Crabapple,Malus sargentii,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.834298,-87.6274496
418,418-2022 U,2022-U,True,Sargent Crabapple,Malus sargentii,,4.0,4,4.0,4.0,clean,False,Unknown,,Joseph L LoCicero,41.8341815,-87.6274444
419,419-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,55.0,55,55.0,,excluded_single_stem_exceeds_16in_max_for_species,False,Unknown,,,41.8341768,-87.6273612
420,420-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,63.0,63,63.0,,excluded_single_stem_exceeds_15in_max_for_species,False,Unknown,,,41.83410977,-87.62734219
421,421-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,,6554,84.5,,"excluded_multi_stem_implausible_parse_[65, 54]_exceeds_15in_max_for_species",True,Unknown,,,41.83407641,-87.62735469
422,422-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83405036,-87.62735827
423,423-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83403783,-87.62730041
424,424-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83400274,-87.62732387
425,425-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.8339204,-87.62734397
426,426-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83380207,-87.62731122
427,427-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83355087,-87.62756751
428,428-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83367366,-87.62745179
429,429-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,15.0,15,15.0,15.0,clean,False,Unknown,,,41.83372672,-87.62773156
430,430-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83377649,-87.62767189
431,431-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83388026,-87.62764271
432,432-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,4.0,4,4.0,4.0,clean,False,Unknown,,Gerald A. Horn,41.83387159,-87.62752391
433,433-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,33.0,33,33.0,,excluded_single_stem_exceeds_16in_max_for_species,False,Unknown,,,41.83387494,-87.62745348
434,434-2022 U,2022-U,True,Linden-American,Tilia americana,,8.0,8,8.0,8.0,clean,False,Unknown,,,41.83397397,-87.62776749
435,435-2022 U,2022-U,True,Viburnum,Viburnum sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83405756,-87.62776866
436,436-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,976,97.19,,"excluded_multi_stem_implausible_parse_[97, 6]_exceeds_16in_max_for_species",True,Unknown,,,41.83411575,-87.62776828
437,437-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83433064,-87.62786881
438,438-2022 U,2022-U,True,Viburnum,Viburnum sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83438967,-87.62777188
439,439-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83485638,-87.6274521
440,440-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,965,96.13,,"excluded_multi_stem_implausible_parse_[96, 5]_exceeds_16in_max_for_species",True,Unknown,,,41.83505464,-87.62744023
441,441-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,654,65.12,,"excluded_multi_stem_implausible_parse_[65, 4]_exceeds_16in_max_for_species",True,Unknown,,,41.83512904,-87.6274482
442,442-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,65543,84.56,,"excluded_multi_stem_implausible_parse_[65, 54, 3]_exceeds_16in_max_for_species",True,Unknown,,,41.83521581,-87.6274558
443,443-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83528351,-87.62746282
444,444-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83536874,-87.62738725
445,445-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83532017,-87.62738672
446,446-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83524836,-87.62739407
447,447-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83516271,-87.62738535
448,448-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,6554,84.5,,"excluded_multi_stem_implausible_parse_[65, 54]_exceeds_16in_max_for_species",True,Unknown,,,41.83510297,-87.62739429
449,449-2022 U,2022-U,True,Euonymus-Burning,Euonymus alatus,,,44333,55.08,,"excluded_multi_stem_implausible_parse_[44, 33, 3]_exceeds_40in_max_for_species",True,Unknown,,,41.83504187,-87.62736472
450,450-2022 U,2022-U,True,Maple-Freeman's,Acer x freemanii,,8.0,8,8.0,8.0,clean,False,Unknown,,,41.83478574,-87.62736864
451,451-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,121010,18.55,18.55,clean,True,Unknown,,,41.83487059,-87.62734507
453,453-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,179,19.24,,"excluded_multi_stem_implausible_parse_[17, 9]_exceeds_16in_max_for_species",True,Unknown,,,41.8349711,-87.62726112
454,454-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,121110,19.1,19.1,clean,True,Unknown,,,41.83496908,-87.62706432
455,455-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83487512,-87.62677958
456,456-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83495577,-87.6267938
457,457-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,12.0,12,12.0,12.0,clean,False,Unknown,,,41.8349928,-87.62676222
458,458-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,8.0,8,8.0,8.0,clean,False,Unknown,,,41.83502084,-87.62679717
459,459-2022 U,2022-U,True,Oak-Bur,Quercus macrocarpa,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83509135,-87.62680947
460,460-2022 U,2022-U,True,Kentucky Coffeetree,Gymnocladus dioicus,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83517094,-87.62675396
461,461-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,10.0,10,10.0,10.0,clean,False,Unknown,,,41.83521554,-87.62679727
462,462-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83524774,-87.62682362
463,463-2022 U,2022-U,True,Ash-Green,Fraxinus pennsylvanica,,13.0,13,13.0,13.0,clean,False,Unknown,,,41.83526195,-87.62681097
464,464-2022 U,2022-U,True,Linden-American,Tilia americana,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83532074,-87.62679623
465,465-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83617306,-87.62680261
466,466-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,12.0,12,12.0,12.0,clean,False,Unknown,,,41.83624265,-87.62682051
467,467-2022 U,2022-U,True,Ash-White,Fraxinus americana,,11.0,11,11.0,11.0,clean,False,Unknown,,,41.83634684,-87.62681431
468,468-2022 U,2022-U,True,Catalpa,Catalpa sp.,,12.0,12,12.0,12.0,clean,False,Unknown,,,41.83652877,-87.62679812
469,469-2022 U,2022-U,True,Catalpa,Catalpa sp.,,10.0,10,10.0,10.0,clean,False,Unknown,,,41.83653954,-87.62681053
470,470-2022 U,2022-U,True,Oak-Bur,Quercus macrocarpa,,12.0,12,12.0,12.0,clean,False,Unknown,,,41.83658261,-87.62678518
471,471-2022 U,2022-U,True,Serviceberry,Amelanchier sp.,,,43332,54.24,,"excluded_multi_stem_implausible_parse_[43, 33, 2]_exceeds_10in_max_for_species",True,Unknown,,,41.83608365,-87.62768747
472,472-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,,4322,48.3,,"excluded_multi_stem_implausible_parse_[43, 22]_exceeds_15in_max_for_species",True,Unknown,,,41.83608228,-87.62742414
473,473-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.8360698,-87.62733091
474,474-2022 U,2022-U,True,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83608305,-87.62724157
475,475-2022 U,2022-U,True,Hackberry,Celtis occidentalis,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.8359512,-87.62728596
476,476-2022 U,2022-U,True,Yellowwood,Cladrastis kentukea,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.83593174,-87.6276226
477,477-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83647742,-87.62724567
478,478-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,3322,39.66,,"excluded_multi_stem_implausible_parse_[33, 22]_exceeds_16in_max_for_species",True,Unknown,,,41.83650367,-87.62719685
479,479-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,433,43.1,,"excluded_multi_stem_implausible_parse_[43, 3]_exceeds_16in_max_for_species",True,Unknown,,,41.83650265,-87.62712099
480,480-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,75.0,75,75.0,,excluded_single_stem_exceeds_16in_max_for_species,False,Unknown,,,41.83649739,-87.6270291
481,481-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,44333,55.08,,"excluded_multi_stem_implausible_parse_[44, 33, 3]_exceeds_16in_max_for_species",True,Unknown,,,41.83657334,-87.62707802
482,482-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,5333,62.43,,"excluded_multi_stem_implausible_parse_[53, 33]_exceeds_16in_max_for_species",True,Unknown,,,41.83657823,-87.62721803
483,483-2022 U,2022-U,True,Crabapple,Malus sp.,,10.0,10,10.0,10.0,clean,False,Unknown,,,41.83659959,-87.62728779
484,484-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,,43322,53.64,,"excluded_multi_stem_implausible_parse_[43, 32, 2]_exceeds_15in_max_for_species",True,Unknown,,,41.83671089,-87.62740483
485,485-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,5544,70.43,,"excluded_multi_stem_implausible_parse_[55, 44]_exceeds_16in_max_for_species",True,Unknown,,,41.83650899,-87.62773975
486,486-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,,5443,69.03,,"excluded_multi_stem_implausible_parse_[54, 43]_exceeds_16in_max_for_species",True,Unknown,,,41.83659218,-87.62773558
487,487-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,,107,12.21,12.21,clean,True,Unknown,,,41.83671315,-87.62773838
488,488-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,,,887,88.28,,"excluded_multi_stem_implausible_parse_[88, 7]_exceeds_15in_max_for_species",True,Unknown,,,41.83674381,-87.62768981
489,489-2022 U,2022-U,True,Tuliptree,Liriodendron tulipifera,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83675267,-87.62749107
490,490-2022 U,2022-U,True,Tuliptree,Liriodendron tulipifera,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83681681,-87.62743818
491,491-2022 U,2022-U,True,Tuliptree,Liriodendron tulipifera,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83683992,-87.62757039
492,492-2022 U,2022-U,True,Plum-Purple Leaf,Prunus cerasifera,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83691126,-87.6275471
493,493-2022 U,2022-U,True,Crabapple,Malus sp.,,,9987,131.8,,"excluded_multi_stem_implausible_parse_[99, 87]_exceeds_14in_max_for_species",True,Unknown,,,41.83695701,-87.62752649
494,494-2022 U,2022-U,True,Crabapple,Malus sp.,,,866,86.21,,"excluded_multi_stem_implausible_parse_[86, 6]_exceeds_14in_max_for_species",True,Unknown,,,41.83698819,-87.62753339
495,495-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,4.0,4,4.0,4.0,clean,False,Unknown,,,41.83737287,-87.62759114
496,496-2022 U,2022-U,True,Hornbeam-European,Carpinus betulus,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83704705,-87.62780788
497,497-2022 U,2022-U,True,Hornbeam-European,Carpinus betulus,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83707407,-87.62784211
498,498-2022 U,2022-U,True,Hornbeam-European,Carpinus betulus,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83713961,-87.62784348
499,499-2022 U,2022-U,True,Hornbeam-European,Carpinus betulus,,3.0,3,3.0,3.0,clean,False,Unknown,,,41.83714123,-87.62780888
500,500-2022 U,2022-U,True,Catalpa,Catalpa sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83734092,-87.6278319
601,601-2022 U,2022-U,True,Serviceberry,Amelanchier sp.,,,4322,48.3,,"excluded_multi_stem_implausible_parse_[43, 22]_exceeds_10in_max_for_species",True,Unknown,,,41.8355474,-87.62804277
602,602-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,28.0,28,28.0,28.0,clean,False,Unknown,,,41.83560701,-87.62795696
603,603-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,30.0,30,30.0,30.0,clean,False,Unknown,,,41.83577147,-87.62797229
604,604-2022 U,2022-U,True,Maple-Red,Acer rubrum,,9.0,9,9.0,9.0,clean,False,Unknown,,,41.83592459,-87.62798182
605,605-2022 U,2022-U,True,Serviceberry,Amelanchier sp.,,,54333,63.36,,"excluded_multi_stem_implausible_parse_[54, 33, 3]_exceeds_10in_max_for_species",True,Unknown,,,41.83592233,-87.62805541
606,606-2022 U,2022-U,True,Serviceberry,Amelanchier sp.,,,322,32.06,,"excluded_multi_stem_implausible_parse_[32, 2]_exceeds_10in_max_for_species",True,Unknown,,,41.83595204,-87.62805387
607,607-2022 U,2022-U,True,Maple-Red,Acer rubrum,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83616271,-87.62799666
608,608-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83633702,-87.62824008
609,609-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83634433,-87.62830969
610,610-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83634423,-87.6283743
611,611-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,5.0,5,5.0,5.0,clean,False,Unknown,,,41.8363377,-87.62848581
612,612-2022 U,2022-U,True,Hawthorn,Crataegus sp.,,6.0,6,6.0,6.0,clean,False,Unknown,,,41.83633856,-87.62853674
615,615-2022 U,2022-U,True,Maple-Norway,Acer platanoides,,27.0,27,27.0,27.0,clean,False,Unknown,,,41.83565343,-87.62880325
616,616-2022 U,2022-U,True,Linden-American,Tilia americana,,23.0,23,23.0,23.0,clean,False,Unknown,,,41.83536544,-87.62877775
617,617-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83532998,-87.62870522
618,618-2022 U,2022-U,True,Linden-American,Tilia americana,,29.0,29,29.0,29.0,clean,False,Unknown,,,41.83525263,-87.62872044
619,619-2022 U,2022-U,True,Linden-American,Tilia americana,,28.0,28,28.0,28.0,clean,False,Unknown,,,41.83516084,-87.62869579
620,620-2022 U,2022-U,True,Linden-American,Tilia americana,,25.0,25,25.0,25.0,clean,False,Unknown,,,41.83517392,-87.62880801
621,621-2022 U,2022-U,True,Linden-American,Tilia americana,,30.0,30,30.0,30.0,clean,False,Unknown,,,41.83509094,-87.62880625
622,622-2022 U,2022-U,True,Linden-American,Tilia americana,,31.0,31,31.0,31.0,clean,False,Unknown,,,41.83509688,-87.62870466
623,623-2022 U,2022-U,True,Linden-American,Tilia americana,,35.0,35,35.0,35.0,clean,False,Unknown,,,41.83499907,-87.62877714
624,624-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83491954,-87.6287816
625,625-2022 U,2022-U,True,Linden-American,Tilia americana,,27.0,27,27.0,27.0,clean,False,Unknown,,,41.83483373,-87.62878461
626,626-2022 U,2022-U,True,Linden-American,Tilia americana,,30.0,30,30.0,30.0,clean,False,Unknown,,,41.83475604,-87.62879952
627,627-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83492693,-87.628699
628,628-2022 U,2022-U,True,Linden-American,Tilia americana,,35.0,35,35.0,35.0,clean,False,Unknown,,,41.83482999,-87.62868929
629,629-2022 U,2022-U,True,Linden-American,Tilia americana,,24.0,24,24.0,24.0,clean,False,Unknown,,,41.83474126,-87.62870207
630,630-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,alba,8.0,8,8.0,8.0,clean,False,Unknown,,,41.83471337,-87.62806312
631,631-2022 U,2022-U,True,Redbud-Eastern,Cercis canadensis,alba,7.0,7,7.0,7.0,clean,False,Unknown,,,41.8347181,-87.62811455
632,632-2022 U,2022-U,True,Linden-Littleleaf,Tilia cordata,,7.0,7,7.0,7.0,clean,False,Unknown,,,41.83472081,-87.6281779
633,633-2022 U,2022-U,True,Linden-Littleleaf,Tilia cordata,,12.0,12,12.0,12.0,clean,False,Unknown,,,41.83472039,-87.6282663
